amount,change,price,time,type,volume,xtim
53240.0,--,26.62,2016-11-18 14:21:57,sell,20.0,2016-11-18 14:21:57
2662.0,-0.03,26.62,2016-11-18 14:21:54,sell,1.0,2016-11-18 14:21:54
602290.0,-0.01,26.65,2016-11-18 14:21:39,sell,226.0,2016-11-18 14:21:39
13330.0,--,26.66,2016-11-18 14:21:27,buy,5.0,2016-11-18 14:21:27
39990.0,--,26.66,2016-11-18 14:21:18,buy,15.0,2016-11-18 14:21:18
7998.0,0.01,26.66,2016-11-18 14:20:57,buy,3.0,2016-11-18 14:20:57
34645.0,-0.01,26.65,2016-11-18 14:20:54,sell,13.0,2016-11-18 14:20:54
2666.0,--,26.66,2016-11-18 14:20:27,buy,1.0,2016-11-18 14:20:27
2666.0,0.01,26.66,2016-11-18 14:20:18,buy,1.0,2016-11-18 14:20:18
2665.0,--,26.65,2016-11-18 14:20:15,sell,1.0,2016-11-18 14:20:15
178555.0,--,26.65,2016-11-18 14:19:33,sell,67.0,2016-11-18 14:19:33
117260.0,--,26.65,2016-11-18 14:19:30,buy,44.0,2016-11-18 14:19:30
7995.0,0.03,26.65,2016-11-18 14:19:27,buy,3.0,2016-11-18 14:19:27
10648.0,-0.02,26.62,2016-11-18 14:19:06,sell,4.0,2016-11-18 14:19:06
7992.0,--,26.64,2016-11-18 14:18:51,buy,3.0,2016-11-18 14:18:51
7992.0,-0.01,26.64,2016-11-18 14:18:39,norm,3.0,2016-11-18 14:18:39
2665.0,--,26.65,2016-11-18 14:18:27,buy,1.0,2016-11-18 14:18:27
42640.0,0.03,26.65,2016-11-18 14:18:15,buy,16.0,2016-11-18 14:18:15
18634.0,0.01,26.62,2016-11-18 14:18:00,norm,7.0,2016-11-18 14:18:00
167643.0,-0.01,26.61,2016-11-18 14:17:24,sell,63.0,2016-11-18 14:17:24
417934.0,-0.02,26.62,2016-11-18 14:17:21,sell,157.0,2016-11-18 14:17:21
656143.0,0.01,26.64,2016-11-18 14:17:18,buy,246.0,2016-11-18 14:17:18
26630.0,--,26.63,2016-11-18 14:16:51,buy,10.0,2016-11-18 14:16:51
29293.0,--,26.63,2016-11-18 14:16:39,buy,11.0,2016-11-18 14:16:39
71901.0,0.01,26.63,2016-11-18 14:16:24,buy,27.0,2016-11-18 14:16:24
77198.0,-0.01,26.62,2016-11-18 14:16:15,sell,29.0,2016-11-18 14:16:15
5326.0,0.02,26.63,2016-11-18 14:16:12,buy,2.0,2016-11-18 14:16:12
7983.0,--,26.61,2016-11-18 14:15:45,buy,3.0,2016-11-18 14:15:45
13305.0,--,26.61,2016-11-18 14:15:42,buy,5.0,2016-11-18 14:15:42
13305.0,--,26.61,2016-11-18 14:15:39,buy,5.0,2016-11-18 14:15:39
7983.0,--,26.61,2016-11-18 14:15:30,buy,3.0,2016-11-18 14:15:30
23949.0,-0.02,26.61,2016-11-18 14:15:27,sell,9.0,2016-11-18 14:15:27
2663.0,0.02,26.63,2016-11-18 14:15:24,buy,1.0,2016-11-18 14:15:24
71847.0,--,26.61,2016-11-18 14:15:15,buy,27.0,2016-11-18 14:15:15
26610.0,--,26.61,2016-11-18 14:15:09,buy,10.0,2016-11-18 14:15:09
7983.0,--,26.61,2016-11-18 14:15:06,buy,3.0,2016-11-18 14:15:06
26610.0,0.01,26.61,2016-11-18 14:15:00,buy,10.0,2016-11-18 14:15:00
10640.0,-0.01,26.6,2016-11-18 14:14:57,sell,4.0,2016-11-18 14:14:57
5322.0,--,26.61,2016-11-18 14:14:48,buy,2.0,2016-11-18 14:14:48
13305.0,0.01,26.61,2016-11-18 14:14:45,buy,5.0,2016-11-18 14:14:45
199500.0,-0.01,26.6,2016-11-18 14:14:33,sell,75.0,2016-11-18 14:14:33
2661.0,--,26.61,2016-11-18 14:14:24,buy,1.0,2016-11-18 14:14:24
2661.0,--,26.61,2016-11-18 14:14:21,buy,1.0,2016-11-18 14:14:21
15966.0,0.01,26.61,2016-11-18 14:14:12,buy,6.0,2016-11-18 14:14:12
58520.0,-0.02,26.6,2016-11-18 14:14:03,sell,22.0,2016-11-18 14:14:03
7986.0,--,26.62,2016-11-18 14:13:33,buy,3.0,2016-11-18 14:13:33
29282.0,0.02,26.62,2016-11-18 14:13:15,buy,11.0,2016-11-18 14:13:15
488482.0,0.01,26.6,2016-11-18 14:13:03,buy,183.0,2016-11-18 14:13:03
50521.0,-0.01,26.59,2016-11-18 14:12:57,sell,19.0,2016-11-18 14:12:57
199500.0,--,26.6,2016-11-18 14:12:48,buy,75.0,2016-11-18 14:12:48
42560.0,--,26.6,2016-11-18 14:12:42,buy,16.0,2016-11-18 14:12:42
7980.0,--,26.6,2016-11-18 14:12:39,buy,3.0,2016-11-18 14:12:39
26600.0,--,26.6,2016-11-18 14:12:30,buy,10.0,2016-11-18 14:12:30
26600.0,--,26.6,2016-11-18 14:12:27,buy,10.0,2016-11-18 14:12:27
5320.0,--,26.6,2016-11-18 14:12:24,buy,2.0,2016-11-18 14:12:24
800660.0,--,26.6,2016-11-18 14:12:21,buy,301.0,2016-11-18 14:12:21
2660.0,--,26.6,2016-11-18 14:12:15,buy,1.0,2016-11-18 14:12:15
2660.0,0.01,26.6,2016-11-18 14:12:12,buy,1.0,2016-11-18 14:12:12
21272.0,-0.01,26.59,2016-11-18 14:12:06,sell,8.0,2016-11-18 14:12:06
5320.0,0.01,26.6,2016-11-18 14:12:03,buy,2.0,2016-11-18 14:12:03
39885.0,--,26.59,2016-11-18 14:12:00,sell,15.0,2016-11-18 14:12:00
21272.0,-0.01,26.59,2016-11-18 14:11:51,sell,8.0,2016-11-18 14:11:51
26600.0,0.01,26.6,2016-11-18 14:11:45,buy,10.0,2016-11-18 14:11:45
26590.0,--,26.59,2016-11-18 14:11:36,sell,10.0,2016-11-18 14:11:36
42544.0,--,26.59,2016-11-18 14:11:30,sell,16.0,2016-11-18 14:11:30
10636.0,-0.01,26.59,2016-11-18 14:11:24,sell,4.0,2016-11-18 14:11:24
76953.0,--,26.6,2016-11-18 14:11:21,sell,28.0,2016-11-18 14:11:21
10640.0,--,26.6,2016-11-18 14:11:18,sell,4.0,2016-11-18 14:11:18
10640.0,--,26.6,2016-11-18 14:11:12,sell,4.0,2016-11-18 14:11:12
50540.0,--,26.6,2016-11-18 14:11:03,sell,19.0,2016-11-18 14:11:03
7980.0,--,26.6,2016-11-18 14:10:57,sell,3.0,2016-11-18 14:10:57
585200.0,--,26.6,2016-11-18 14:10:51,sell,220.0,2016-11-18 14:10:51
925866.0,-0.04,26.6,2016-11-18 14:10:45,sell,348.0,2016-11-18 14:10:45
7992.0,0.03,26.64,2016-11-18 14:10:42,buy,3.0,2016-11-18 14:10:42
926214.0,-0.02,26.61,2016-11-18 14:10:39,sell,348.0,2016-11-18 14:10:39
266300.0,-0.02,26.63,2016-11-18 14:10:30,sell,100.0,2016-11-18 14:10:30
2665.0,--,26.65,2016-11-18 14:10:21,buy,1.0,2016-11-18 14:10:21
2665.0,0.01,26.65,2016-11-18 14:10:12,buy,1.0,2016-11-18 14:10:12
13320.0,--,26.64,2016-11-18 14:10:09,sell,5.0,2016-11-18 14:10:09
79920.0,-0.02,26.64,2016-11-18 14:10:06,sell,30.0,2016-11-18 14:10:06
2666.0,0.02,26.66,2016-11-18 14:09:48,buy,1.0,2016-11-18 14:09:48
79920.0,-0.02,26.64,2016-11-18 14:09:39,sell,30.0,2016-11-18 14:09:39
7998.0,--,26.66,2016-11-18 14:08:39,buy,3.0,2016-11-18 14:08:39
26660.0,-0.01,26.66,2016-11-18 14:08:36,norm,10.0,2016-11-18 14:08:36
2667.0,--,26.67,2016-11-18 14:08:18,buy,1.0,2016-11-18 14:08:18
2667.0,0.03,26.67,2016-11-18 14:08:09,buy,1.0,2016-11-18 14:08:09
13533.0,--,26.64,2016-11-18 14:07:57,sell,5.0,2016-11-18 14:07:57
13106.0,--,26.64,2016-11-18 14:07:54,buy,4.0,2016-11-18 14:07:54
5328.0,--,26.64,2016-11-18 14:07:51,buy,2.0,2016-11-18 14:07:51
10869.0,--,26.64,2016-11-18 14:07:45,sell,4.0,2016-11-18 14:07:45
26640.0,--,26.64,2016-11-18 14:07:33,sell,10.0,2016-11-18 14:07:33
79920.0,--,26.64,2016-11-18 14:07:24,sell,30.0,2016-11-18 14:07:24
13320.0,--,26.64,2016-11-18 14:07:18,sell,5.0,2016-11-18 14:07:18
53280.0,--,26.64,2016-11-18 14:07:15,sell,20.0,2016-11-18 14:07:15
79920.0,--,26.64,2016-11-18 14:07:00,sell,30.0,2016-11-18 14:07:00
511488.0,-0.04,26.64,2016-11-18 14:06:39,sell,192.0,2016-11-18 14:06:39
2668.0,--,26.68,2016-11-18 14:06:33,buy,1.0,2016-11-18 14:06:33
2668.0,--,26.68,2016-11-18 14:06:18,buy,1.0,2016-11-18 14:06:18
2668.0,--,26.68,2016-11-18 14:06:09,buy,1.0,2016-11-18 14:06:09
8004.0,0.02,26.68,2016-11-18 14:04:57,buy,3.0,2016-11-18 14:04:57
5332.0,--,26.66,2016-11-18 14:04:33,sell,2.0,2016-11-18 14:04:33
26660.0,-0.02,26.66,2016-11-18 14:04:27,sell,10.0,2016-11-18 14:04:27
5336.0,--,26.68,2016-11-18 14:04:21,buy,2.0,2016-11-18 14:04:21
2668.0,--,26.68,2016-11-18 14:04:18,buy,1.0,2016-11-18 14:04:18
2668.0,0.02,26.68,2016-11-18 14:04:06,buy,1.0,2016-11-18 14:04:06
26660.0,--,26.66,2016-11-18 14:03:30,sell,10.0,2016-11-18 14:03:30
106640.0,--,26.66,2016-11-18 14:03:03,sell,40.0,2016-11-18 14:03:03
26660.0,-0.02,26.66,2016-11-18 14:02:39,sell,10.0,2016-11-18 14:02:39
13340.0,0.02,26.68,2016-11-18 14:02:15,buy,5.0,2016-11-18 14:02:15
266600.0,-0.02,26.66,2016-11-18 14:02:12,sell,100.0,2016-11-18 14:02:12
2668.0,--,26.68,2016-11-18 14:02:06,buy,1.0,2016-11-18 14:02:06
26680.0,0.01,26.68,2016-11-18 14:01:36,buy,10.0,2016-11-18 14:01:36
2667.0,-0.01,26.67,2016-11-18 14:01:03,sell,1.0,2016-11-18 14:01:03
16008.0,-0.01,26.68,2016-11-18 14:00:42,sell,6.0,2016-11-18 14:00:42
14893.0,-0.01,26.69,2016-11-18 14:00:21,sell,5.0,2016-11-18 14:00:21
2670.0,--,26.7,2016-11-18 14:00:15,buy,1.0,2016-11-18 14:00:15
2670.0,--,26.7,2016-11-18 14:00:03,buy,1.0,2016-11-18 14:00:03
258990.0,0.01,26.7,2016-11-18 13:59:48,buy,97.0,2016-11-18 13:59:48
800700.0,--,26.69,2016-11-18 13:59:36,sell,300.0,2016-11-18 13:59:36
2669.0,-0.01,26.69,2016-11-18 13:59:27,sell,1.0,2016-11-18 13:59:27
24030.0,--,26.7,2016-11-18 13:59:09,buy,9.0,2016-11-18 13:59:09
80100.0,--,26.7,2016-11-18 13:59:03,buy,30.0,2016-11-18 13:59:03
104130.0,--,26.7,2016-11-18 13:58:45,buy,39.0,2016-11-18 13:58:45
8010.0,--,26.7,2016-11-18 13:58:33,buy,3.0,2016-11-18 13:58:33
8010.0,--,26.7,2016-11-18 13:58:30,buy,3.0,2016-11-18 13:58:30
8010.0,0.01,26.7,2016-11-18 13:58:27,buy,3.0,2016-11-18 13:58:27
516237.0,--,26.69,2016-11-18 13:58:24,buy,193.0,2016-11-18 13:58:24
2669.0,--,26.69,2016-11-18 13:58:15,buy,1.0,2016-11-18 13:58:15
24021.0,--,26.69,2016-11-18 13:58:06,buy,9.0,2016-11-18 13:58:06
2669.0,--,26.69,2016-11-18 13:58:03,buy,1.0,2016-11-18 13:58:03
467075.0,--,26.69,2016-11-18 13:57:36,buy,175.0,2016-11-18 13:57:36
5338.0,--,26.69,2016-11-18 13:56:51,buy,2.0,2016-11-18 13:56:51
13345.0,--,26.69,2016-11-18 13:56:33,buy,5.0,2016-11-18 13:56:33
2669.0,--,26.69,2016-11-18 13:56:12,buy,1.0,2016-11-18 13:56:12
2669.0,0.02,26.69,2016-11-18 13:56:00,buy,1.0,2016-11-18 13:56:00
74676.0,--,26.67,2016-11-18 13:55:48,sell,28.0,2016-11-18 13:55:48
37338.0,-0.02,26.67,2016-11-18 13:54:33,sell,14.0,2016-11-18 13:54:33
37366.0,0.02,26.69,2016-11-18 13:54:21,buy,14.0,2016-11-18 13:54:21
16002.0,-0.02,26.67,2016-11-18 13:54:18,sell,6.0,2016-11-18 13:54:18
13345.0,--,26.69,2016-11-18 13:54:15,buy,5.0,2016-11-18 13:54:15
8007.0,--,26.69,2016-11-18 13:54:09,buy,3.0,2016-11-18 13:54:09
2669.0,0.02,26.69,2016-11-18 13:54:00,buy,1.0,2016-11-18 13:54:00
18669.0,-0.01,26.67,2016-11-18 13:53:18,sell,7.0,2016-11-18 13:53:18
24012.0,--,26.68,2016-11-18 13:53:00,sell,9.0,2016-11-18 13:53:00
26680.0,-0.01,26.68,2016-11-18 13:52:42,sell,10.0,2016-11-18 13:52:42
2669.0,--,26.69,2016-11-18 13:52:09,buy,1.0,2016-11-18 13:52:09
2669.0,0.02,26.69,2016-11-18 13:52:00,buy,1.0,2016-11-18 13:52:00
18669.0,-0.01,26.67,2016-11-18 13:51:39,sell,7.0,2016-11-18 13:51:39
5336.0,--,26.68,2016-11-18 13:51:21,buy,2.0,2016-11-18 13:51:21
13340.0,0.01,26.68,2016-11-18 13:51:18,buy,5.0,2016-11-18 13:51:18
2667.0,-0.01,26.67,2016-11-18 13:51:12,sell,1.0,2016-11-18 13:51:12
26680.0,0.01,26.68,2016-11-18 13:51:09,buy,10.0,2016-11-18 13:51:09
5334.0,-0.01,26.67,2016-11-18 13:50:18,sell,2.0,2016-11-18 13:50:18
2668.0,--,26.68,2016-11-18 13:50:12,buy,1.0,2016-11-18 13:50:12
2668.0,--,26.68,2016-11-18 13:50:09,buy,1.0,2016-11-18 13:50:09
2668.0,0.01,26.68,2016-11-18 13:49:57,buy,1.0,2016-11-18 13:49:57
5334.0,--,26.67,2016-11-18 13:49:45,sell,2.0,2016-11-18 13:49:45
16002.0,--,26.67,2016-11-18 13:48:36,sell,6.0,2016-11-18 13:48:36
53340.0,--,26.67,2016-11-18 13:48:21,sell,20.0,2016-11-18 13:48:21
5334.0,-0.01,26.67,2016-11-18 13:48:12,sell,2.0,2016-11-18 13:48:12
2668.0,0.01,26.68,2016-11-18 13:48:06,buy,1.0,2016-11-18 13:48:06
8001.0,--,26.67,2016-11-18 13:47:54,sell,3.0,2016-11-18 13:47:54
50673.0,--,26.67,2016-11-18 13:47:42,sell,19.0,2016-11-18 13:47:42
53340.0,--,26.67,2016-11-18 13:47:39,sell,20.0,2016-11-18 13:47:39
5334.0,-0.01,26.67,2016-11-18 13:47:24,sell,2.0,2016-11-18 13:47:24
42688.0,--,26.68,2016-11-18 13:47:21,buy,16.0,2016-11-18 13:47:21
5336.0,0.01,26.68,2016-11-18 13:46:57,norm,2.0,2016-11-18 13:46:57
13335.0,--,26.67,2016-11-18 13:46:42,sell,5.0,2016-11-18 13:46:42
53340.0,-0.01,26.67,2016-11-18 13:46:39,sell,20.0,2016-11-18 13:46:39
21344.0,--,26.68,2016-11-18 13:46:24,sell,8.0,2016-11-18 13:46:24
5336.0,--,26.68,2016-11-18 13:46:21,sell,2.0,2016-11-18 13:46:21
2668.0,0.01,26.68,2016-11-18 13:46:15,buy,1.0,2016-11-18 13:46:15
34671.0,-0.01,26.67,2016-11-18 13:46:12,sell,13.0,2016-11-18 13:46:12
10672.0,-0.01,26.68,2016-11-18 13:46:06,sell,4.0,2016-11-18 13:46:06
2669.0,0.01,26.69,2016-11-18 13:45:54,buy,1.0,2016-11-18 13:45:54
13340.0,--,26.68,2016-11-18 13:45:18,buy,5.0,2016-11-18 13:45:18
26680.0,--,26.68,2016-11-18 13:45:06,sell,10.0,2016-11-18 13:45:06
133400.0,--,26.68,2016-11-18 13:44:48,sell,50.0,2016-11-18 13:44:48
64032.0,--,26.68,2016-11-18 13:44:36,sell,24.0,2016-11-18 13:44:36
26680.0,0.01,26.68,2016-11-18 13:44:33,buy,10.0,2016-11-18 13:44:33
5334.0,-0.01,26.67,2016-11-18 13:44:09,sell,2.0,2016-11-18 13:44:09
2668.0,0.01,26.68,2016-11-18 13:43:51,buy,1.0,2016-11-18 13:43:51
5334.0,-0.01,26.67,2016-11-18 13:43:45,sell,2.0,2016-11-18 13:43:45
8004.0,0.01,26.68,2016-11-18 13:43:15,buy,3.0,2016-11-18 13:43:15
53340.0,--,26.67,2016-11-18 13:42:48,sell,20.0,2016-11-18 13:42:48
5334.0,-0.01,26.67,2016-11-18 13:42:24,sell,2.0,2016-11-18 13:42:24
13340.0,--,26.68,2016-11-18 13:42:21,sell,5.0,2016-11-18 13:42:21
82708.0,-0.01,26.68,2016-11-18 13:42:09,sell,31.0,2016-11-18 13:42:09
2669.0,0.01,26.69,2016-11-18 13:41:51,buy,1.0,2016-11-18 13:41:51
26680.0,--,26.68,2016-11-18 13:41:33,sell,10.0,2016-11-18 13:41:33
2668.0,--,26.68,2016-11-18 13:41:15,sell,1.0,2016-11-18 13:41:15
76464.0,0.01,26.68,2016-11-18 13:41:03,buy,28.0,2016-11-18 13:41:03
10668.0,-0.01,26.67,2016-11-18 13:41:00,sell,4.0,2016-11-18 13:41:00
8004.0,--,26.68,2016-11-18 13:40:27,buy,3.0,2016-11-18 13:40:27
24012.0,--,26.68,2016-11-18 13:40:15,buy,9.0,2016-11-18 13:40:15
62271.0,-0.01,26.68,2016-11-18 13:40:06,sell,23.0,2016-11-18 13:40:06
2669.0,--,26.69,2016-11-18 13:39:51,buy,1.0,2016-11-18 13:39:51
66725.0,0.01,26.69,2016-11-18 13:39:45,buy,25.0,2016-11-18 13:39:45
98716.0,--,26.68,2016-11-18 13:39:36,sell,37.0,2016-11-18 13:39:36
5336.0,-0.01,26.68,2016-11-18 13:39:21,sell,2.0,2016-11-18 13:39:21
2669.0,--,26.69,2016-11-18 13:39:18,buy,1.0,2016-11-18 13:39:18
36458.0,0.01,26.69,2016-11-18 13:37:48,buy,13.0,2016-11-18 13:37:48
26680.0,--,26.68,2016-11-18 13:37:39,buy,10.0,2016-11-18 13:37:39
2668.0,--,26.68,2016-11-18 13:36:57,buy,1.0,2016-11-18 13:36:57
133400.0,0.01,26.68,2016-11-18 13:36:18,buy,50.0,2016-11-18 13:36:18
133.0,--,26.67,2016-11-18 13:36:09,sell,0.0,2016-11-18 13:36:09
136710.0,0.01,26.67,2016-11-18 13:36:03,buy,51.0,2016-11-18 13:36:03
7998.0,-0.01,26.66,2016-11-18 13:36:00,sell,3.0,2016-11-18 13:36:00
2667.0,0.01,26.67,2016-11-18 13:35:48,buy,1.0,2016-11-18 13:35:48
23994.0,-0.01,26.66,2016-11-18 13:35:21,sell,9.0,2016-11-18 13:35:21
71742.0,0.01,26.67,2016-11-18 13:35:18,buy,26.0,2016-11-18 13:35:18
399.0,--,26.66,2016-11-18 13:35:12,sell,0.0,2016-11-18 13:35:12
39990.0,--,26.66,2016-11-18 13:35:06,sell,15.0,2016-11-18 13:35:06
26660.0,--,26.66,2016-11-18 13:35:00,sell,10.0,2016-11-18 13:35:00
29326.0,-0.01,26.66,2016-11-18 13:34:48,sell,11.0,2016-11-18 13:34:48
424053.0,0.01,26.67,2016-11-18 13:34:42,buy,159.0,2016-11-18 13:34:42
2666.0,-0.01,26.66,2016-11-18 13:34:30,sell,1.0,2016-11-18 13:34:30
2667.0,0.01,26.67,2016-11-18 13:34:21,buy,1.0,2016-11-18 13:34:21
399.0,-0.01,26.66,2016-11-18 13:34:12,sell,0.0,2016-11-18 13:34:12
2667.0,0.01,26.67,2016-11-18 13:33:45,buy,1.0,2016-11-18 13:33:45
8397.0,0.01,26.66,2016-11-18 13:33:15,norm,3.0,2016-11-18 13:33:15
5330.0,--,26.65,2016-11-18 13:32:51,sell,2.0,2016-11-18 13:32:51
53300.0,--,26.65,2016-11-18 13:32:09,sell,20.0,2016-11-18 13:32:09
5330.0,-0.02,26.65,2016-11-18 13:32:06,sell,2.0,2016-11-18 13:32:06
29337.0,--,26.67,2016-11-18 13:31:54,buy,11.0,2016-11-18 13:31:54
2667.0,--,26.67,2016-11-18 13:31:42,buy,1.0,2016-11-18 13:31:42
2667.0,0.02,26.67,2016-11-18 13:31:39,buy,1.0,2016-11-18 13:31:39
13325.0,--,26.65,2016-11-18 13:31:30,sell,5.0,2016-11-18 13:31:30
10660.0,0.01,26.65,2016-11-18 13:31:15,buy,4.0,2016-11-18 13:31:15
5328.0,-0.01,26.64,2016-11-18 13:30:45,sell,2.0,2016-11-18 13:30:45
7995.0,0.01,26.65,2016-11-18 13:30:42,buy,3.0,2016-11-18 13:30:42
26640.0,-0.01,26.64,2016-11-18 13:30:30,sell,10.0,2016-11-18 13:30:30
13325.0,--,26.65,2016-11-18 13:30:15,buy,5.0,2016-11-18 13:30:15
53300.0,0.01,26.65,2016-11-18 13:30:09,buy,20.0,2016-11-18 13:30:09
105494.0,-0.01,26.64,2016-11-18 13:30:06,sell,39.0,2016-11-18 13:30:06
26650.0,--,26.65,2016-11-18 13:29:45,buy,10.0,2016-11-18 13:29:45
2665.0,--,26.65,2016-11-18 13:29:42,buy,1.0,2016-11-18 13:29:42
38376.0,--,26.65,2016-11-18 13:29:18,sell,14.0,2016-11-18 13:29:18
28249.0,0.01,26.65,2016-11-18 13:28:54,buy,10.0,2016-11-18 13:28:54
5328.0,--,26.64,2016-11-18 13:28:51,buy,2.0,2016-11-18 13:28:51
13320.0,--,26.64,2016-11-18 13:28:42,sell,5.0,2016-11-18 13:28:42
39960.0,--,26.64,2016-11-18 13:28:30,sell,15.0,2016-11-18 13:28:30
186480.0,--,26.64,2016-11-18 13:28:27,buy,70.0,2016-11-18 13:28:27
5328.0,--,26.64,2016-11-18 13:27:57,buy,2.0,2016-11-18 13:27:57
13320.0,--,26.64,2016-11-18 13:27:54,buy,5.0,2016-11-18 13:27:54
146520.0,-0.01,26.64,2016-11-18 13:27:51,sell,55.0,2016-11-18 13:27:51
13325.0,--,26.65,2016-11-18 13:27:48,buy,5.0,2016-11-18 13:27:48
7995.0,-0.02,26.65,2016-11-18 13:27:33,sell,3.0,2016-11-18 13:27:33
53340.0,--,26.67,2016-11-18 13:27:06,buy,20.0,2016-11-18 13:27:06
2667.0,0.05,26.67,2016-11-18 13:27:03,buy,1.0,2016-11-18 13:27:03
433906.0,-0.05,26.62,2016-11-18 13:26:54,sell,163.0,2016-11-18 13:26:54
2667.0,0.01,26.67,2016-11-18 13:26:39,buy,1.0,2016-11-18 13:26:39
31992.0,--,26.66,2016-11-18 13:26:36,sell,12.0,2016-11-18 13:26:36
266600.0,-0.01,26.66,2016-11-18 13:26:30,sell,100.0,2016-11-18 13:26:30
5334.0,--,26.67,2016-11-18 13:26:27,buy,2.0,2016-11-18 13:26:27
13335.0,--,26.67,2016-11-18 13:26:18,buy,5.0,2016-11-18 13:26:18
5334.0,--,26.67,2016-11-18 13:26:12,buy,2.0,2016-11-18 13:26:12
32004.0,-0.01,26.67,2016-11-18 13:26:06,sell,12.0,2016-11-18 13:26:06
266800.0,--,26.68,2016-11-18 13:26:00,buy,100.0,2016-11-18 13:26:00
2668.0,0.02,26.68,2016-11-18 13:25:51,buy,1.0,2016-11-18 13:25:51
130634.0,--,26.66,2016-11-18 13:25:48,sell,49.0,2016-11-18 13:25:48
1074211.0,0.01,26.66,2016-11-18 13:25:33,buy,402.0,2016-11-18 13:25:33
82615.0,-0.01,26.65,2016-11-18 13:25:30,sell,31.0,2016-11-18 13:25:30
101308.0,--,26.66,2016-11-18 13:25:27,buy,38.0,2016-11-18 13:25:27
5332.0,--,26.66,2016-11-18 13:25:21,buy,2.0,2016-11-18 13:25:21
2666.0,0.01,26.66,2016-11-18 13:25:18,buy,1.0,2016-11-18 13:25:18
2665.0,-0.01,26.65,2016-11-18 13:25:15,sell,1.0,2016-11-18 13:25:15
2666.0,--,26.66,2016-11-18 13:24:36,buy,1.0,2016-11-18 13:24:36
133300.0,--,26.66,2016-11-18 13:24:33,buy,50.0,2016-11-18 13:24:33
7998.0,--,26.66,2016-11-18 13:24:30,buy,3.0,2016-11-18 13:24:30
2666.0,0.01,26.66,2016-11-18 13:24:21,buy,1.0,2016-11-18 13:24:21
18655.0,-0.01,26.65,2016-11-18 13:24:15,sell,7.0,2016-11-18 13:24:15
18662.0,--,26.66,2016-11-18 13:24:03,buy,7.0,2016-11-18 13:24:03
125488.0,--,26.66,2016-11-18 13:23:57,sell,47.0,2016-11-18 13:23:57
133300.0,-0.02,26.66,2016-11-18 13:23:54,sell,50.0,2016-11-18 13:23:54
26680.0,0.02,26.68,2016-11-18 13:23:51,buy,10.0,2016-11-18 13:23:51
266600.0,--,26.66,2016-11-18 13:23:42,sell,100.0,2016-11-18 13:23:42
266600.0,-0.02,26.66,2016-11-18 13:23:24,sell,100.0,2016-11-18 13:23:24
53360.0,0.02,26.68,2016-11-18 13:23:21,buy,20.0,2016-11-18 13:23:21
21328.0,-0.01,26.66,2016-11-18 13:23:18,sell,8.0,2016-11-18 13:23:18
16002.0,0.01,26.67,2016-11-18 13:23:09,sell,6.0,2016-11-18 13:23:09
533200.0,-0.03,26.66,2016-11-18 13:23:06,sell,200.0,2016-11-18 13:23:06
5338.0,--,26.69,2016-11-18 13:23:00,buy,2.0,2016-11-18 13:23:00
10676.0,0.03,26.69,2016-11-18 13:22:48,buy,4.0,2016-11-18 13:22:48
26660.0,--,26.66,2016-11-18 13:22:42,sell,10.0,2016-11-18 13:22:42
3543913.0,-0.03,26.66,2016-11-18 13:22:24,sell,1329.0,2016-11-18 13:22:24
213520.0,-0.01,26.69,2016-11-18 13:22:09,sell,80.0,2016-11-18 13:22:09
694867.0,-0.01,26.7,2016-11-18 13:21:39,sell,260.0,2016-11-18 13:21:39
26710.0,0.01,26.71,2016-11-18 13:21:18,buy,10.0,2016-11-18 13:21:18
24030.0,-0.01,26.7,2016-11-18 13:21:15,sell,9.0,2016-11-18 13:21:15
53420.0,--,26.71,2016-11-18 13:20:51,buy,20.0,2016-11-18 13:20:51
5342.0,--,26.71,2016-11-18 13:20:24,buy,2.0,2016-11-18 13:20:24
66775.0,--,26.71,2016-11-18 13:20:12,sell,25.0,2016-11-18 13:20:12
5342.0,-0.01,26.71,2016-11-18 13:20:00,sell,2.0,2016-11-18 13:20:00
21376.0,--,26.72,2016-11-18 13:19:12,buy,8.0,2016-11-18 13:19:12
16032.0,0.01,26.72,2016-11-18 13:18:54,buy,6.0,2016-11-18 13:18:54
26710.0,--,26.71,2016-11-18 13:18:36,sell,10.0,2016-11-18 13:18:36
53420.0,--,26.71,2016-11-18 13:18:27,sell,20.0,2016-11-18 13:18:27
53420.0,--,26.71,2016-11-18 13:18:24,sell,20.0,2016-11-18 13:18:24
117524.0,--,26.71,2016-11-18 13:18:03,buy,44.0,2016-11-18 13:18:03
2671.0,--,26.71,2016-11-18 13:17:09,sell,1.0,2016-11-18 13:17:09
80130.0,--,26.71,2016-11-18 13:17:03,sell,30.0,2016-11-18 13:17:03
5342.0,--,26.71,2016-11-18 13:16:48,sell,2.0,2016-11-18 13:16:48
72117.0,0.01,26.71,2016-11-18 13:16:12,buy,27.0,2016-11-18 13:16:12
90780.0,--,26.7,2016-11-18 13:16:06,sell,34.0,2016-11-18 13:16:06
133500.0,-0.01,26.7,2016-11-18 13:15:06,sell,50.0,2016-11-18 13:15:06
2671.0,--,26.71,2016-11-18 13:14:24,buy,1.0,2016-11-18 13:14:24
32052.0,-0.01,26.71,2016-11-18 13:14:09,sell,12.0,2016-11-18 13:14:09
2672.0,--,26.72,2016-11-18 13:14:00,buy,1.0,2016-11-18 13:14:00
